"Chap","Prot","DB","evidence","weight"
"YME1L1","ATP5F1","STRING","coexpression",162
"YME1L1","ATP5F1","STRING","experiments",272
"YME1L1","ATP5F1","STRING","experiments_transferred",113
"YME1L1","ATP5F1","STRING","textmining_transferred",231
"YME1L1","ATP5F1","STRING","combined_score",528
"YME1L1","CHCHD3","STRING","coexpression_transferred",63
"YME1L1","CHCHD3","STRING","textmining",336
"YME1L1","CHCHD3","STRING","textmining_transferred",427
"YME1L1","CHCHD3","STRING","combined_score",612
"YME1L1","MRPL9","STRING","neighborhood_transferred",167
"YME1L1","MRPL9","STRING","coexpression",46
"YME1L1","MRPL9","STRING","coexpression_transferred",62
"YME1L1","MRPL9","STRING","combined_score",189
"YME1L1","TIMM21","STRING","coexpression",68
"YME1L1","TIMM21","STRING","coexpression_transferred",62
"YME1L1","TIMM21","STRING","experiments_transferred",56
"YME1L1","TIMM21","STRING","textmining",181
"YME1L1","TIMM21","STRING","textmining_transferred",212
"YME1L1","TIMM21","STRING","combined_score",370
"YME1L1","SLC25A15","STRING","textmining_transferred",189
"YME1L1","SLC25A15","STRING","combined_score",189
"YME1L1","VWA8","STRING","coexpression_transferred",62
"YME1L1","VWA8","STRING","textmining_transferred",261
"YME1L1","VWA8","STRING","combined_score",277
"YME1L1","DNAJC11","STRING","coexpression_transferred",110
"YME1L1","DNAJC11","STRING","textmining_transferred",94
"YME1L1","DNAJC11","STRING","combined_score",159
"YME1L1","MRPS10","STRING","coexpression_transferred",49
"YME1L1","MRPS10","STRING","textmining",50
"YME1L1","MRPS10","STRING","textmining_transferred",137
"YME1L1","MRPS10","STRING","combined_score",152
"YME1L1","SCO1","STRING","coexpression_transferred",62
"YME1L1","SCO1","STRING","experiments",169
"YME1L1","SCO1","STRING","textmining",108
"YME1L1","SCO1","STRING","textmining_transferred",234
"YME1L1","SCO1","STRING","combined_score",396
"YME1L1","MCCC2","STRING","neighborhood_transferred",111
"YME1L1","MCCC2","STRING","coexpression_transferred",62
"YME1L1","MCCC2","STRING","textmining_transferred",124
"YME1L1","MCCC2","STRING","combined_score",205
"YME1L1","MUT","STRING","neighborhood_transferred",157
"YME1L1","MUT","STRING","textmining",50
"YME1L1","MUT","STRING","combined_score",164
"YME1L1","ATAD1","STRING","cooccurence",258
"YME1L1","ATAD1","STRING","homology",688
"YME1L1","ATAD1","STRING","coexpression",77
"YME1L1","ATAD1","STRING","coexpression_transferred",145
"YME1L1","ATAD1","STRING","textmining",244
"YME1L1","ATAD1","STRING","textmining_transferred",83
"YME1L1","ATAD1","STRING","combined_score",293
"YME1L1","DARS2","STRING","cooccurence",246
"YME1L1","DARS2","STRING","coexpression_transferred",65
"YME1L1","DARS2","STRING","textmining",294
"YME1L1","DARS2","STRING","textmining_transferred",162
"YME1L1","DARS2","STRING","combined_score",527
"YME1L1","SLC30A9","STRING","neighborhood_transferred",51
"YME1L1","SLC30A9","STRING","coexpression",77
"YME1L1","SLC30A9","STRING","coexpression_transferred",64
"YME1L1","SLC30A9","STRING","textmining_transferred",101
"YME1L1","SLC30A9","STRING","combined_score",164
"YME1L1","TIMM23","STRING","coexpression",101
"YME1L1","TIMM23","STRING","coexpression_transferred",144
"YME1L1","TIMM23","STRING","experiments_transferred",113
"YME1L1","TIMM23","STRING","textmining",203
"YME1L1","TIMM23","STRING","textmining_transferred",425
"YME1L1","TIMM23","STRING","combined_score",630
"YME1L1","MFN2","STRING","coexpression_transferred",111
"YME1L1","MFN2","STRING","experiments_transferred",59
"YME1L1","MFN2","STRING","textmining",530
"YME1L1","MFN2","STRING","textmining_transferred",254
"YME1L1","MFN2","STRING","combined_score",667
"YME1L1","COQ2","STRING","neighborhood_transferred",45
"YME1L1","COQ2","STRING","textmining_transferred",147
"YME1L1","COQ2","STRING","combined_score",150
"YME1L1","ABCB10","STRING","coexpression_transferred",64
"YME1L1","ABCB10","STRING","experiments_transferred",56
"YME1L1","ABCB10","STRING","textmining_transferred",249
"YME1L1","ABCB10","STRING","combined_score",278
"YME1L1","TIMM8A","STRING","coexpression_transferred",62
"YME1L1","TIMM8A","STRING","experiments_transferred",56
"YME1L1","TIMM8A","STRING","textmining",203
"YME1L1","TIMM8A","STRING","textmining_transferred",382
"YME1L1","TIMM8A","STRING","combined_score",505
"YME1L1","TRNT1","STRING","neighborhood_transferred",54
"YME1L1","TRNT1","STRING","coexpression_transferred",146
"YME1L1","TRNT1","STRING","textmining",134
"YME1L1","TRNT1","STRING","textmining_transferred",47
"YME1L1","TRNT1","STRING","combined_score",244
"YME1L1","IDE","STRING","coexpression",118
"YME1L1","IDE","STRING","coexpression_transferred",72
"YME1L1","IDE","STRING","textmining",124
"YME1L1","IDE","STRING","textmining_transferred",204
"YME1L1","IDE","STRING","combined_score",352
"YME1L1","PTCD3","STRING","coexpression_transferred",64
"YME1L1","PTCD3","STRING","textmining",82
"YME1L1","PTCD3","STRING","textmining_transferred",249
"YME1L1","PTCD3","STRING","combined_score",298
"YME1L1","COX10","STRING","coexpression_transferred",65
"YME1L1","COX10","STRING","textmining",81
"YME1L1","COX10","STRING","textmining_transferred",303
"YME1L1","COX10","STRING","combined_score",348
"YME1L1","AKAP1","STRING","coexpression",59
"YME1L1","AKAP1","STRING","textmining",150
"YME1L1","AKAP1","STRING","combined_score",165
"YME1L1","NOA1","STRING","coexpression_transferred",62
"YME1L1","NOA1","STRING","textmining",213
"YME1L1","NOA1","STRING","textmining_transferred",97
"YME1L1","NOA1","STRING","combined_score",275
"YME1L1","SFXN1","STRING","experiments",233
"YME1L1","SFXN1","STRING","textmining_transferred",60
"YME1L1","SFXN1","STRING","combined_score",248
"YME1L1","XPNPEP3","STRING","coexpression",49
"YME1L1","XPNPEP3","STRING","coexpression_transferred",62
"YME1L1","XPNPEP3","STRING","experiments_transferred",56
"YME1L1","XPNPEP3","STRING","textmining",140
"YME1L1","XPNPEP3","STRING","textmining_transferred",188
"YME1L1","XPNPEP3","STRING","combined_score",304
"YME1L1","PDP1","STRING","coexpression_transferred",63
"YME1L1","PDP1","STRING","experiments_transferred",118
"YME1L1","PDP1","STRING","textmining_transferred",62
"YME1L1","PDP1","STRING","combined_score",157
"YME1L1","PRELID3B","STRING","coexpression",89
"YME1L1","PRELID3B","STRING","coexpression_transferred",63
"YME1L1","PRELID3B","STRING","experiments_transferred",118
"YME1L1","PRELID3B","STRING","textmining_transferred",303
"YME1L1","PRELID3B","STRING","combined_score",405
"YME1L1","REXO2","STRING","coexpression_transferred",55
"YME1L1","REXO2","STRING","experiments_transferred",139
"YME1L1","REXO2","STRING","textmining_transferred",351
"YME1L1","REXO2","STRING","combined_score",425
"YME1L1","TIMM10B","STRING","coexpression_transferred",62
"YME1L1","TIMM10B","STRING","experiments_transferred",244
"YME1L1","TIMM10B","STRING","textmining",60
"YME1L1","TIMM10B","STRING","textmining_transferred",408
"YME1L1","TIMM10B","STRING","combined_score",552
"YME1L1","EARS2","STRING","coexpression",63
"YME1L1","EARS2","STRING","coexpression_transferred",63
"YME1L1","EARS2","STRING","textmining",107
"YME1L1","EARS2","STRING","textmining_transferred",85
"YME1L1","EARS2","STRING","combined_score",186
"YME1L1","OAT","STRING","neighborhood_transferred",71
"YME1L1","OAT","STRING","coexpression",96
"YME1L1","OAT","STRING","coexpression_transferred",108
"YME1L1","OAT","STRING","textmining_transferred",129
"YME1L1","OAT","STRING","combined_score",260
"YME1L1","RARS2","STRING","neighborhood_transferred",68
"YME1L1","RARS2","STRING","coexpression_transferred",467
"YME1L1","RARS2","STRING","textmining_transferred",101
"YME1L1","RARS2","STRING","combined_score",514
"YME1L1","MTHFD2","STRING","neighborhood_transferred",96
"YME1L1","MTHFD2","STRING","coexpression",95
"YME1L1","MTHFD2","STRING","coexpression_transferred",65
"YME1L1","MTHFD2","STRING","combined_score",168
"YME1L1","GSR","STRING","coexpression_transferred",64
"YME1L1","GSR","STRING","textmining",81
"YME1L1","GSR","STRING","textmining_transferred",101
"YME1L1","GSR","STRING","combined_score",159
"YME1L1","TEFM","STRING","coexpression_transferred",62
"YME1L1","TEFM","STRING","textmining",82
"YME1L1","TEFM","STRING","textmining_transferred",107
"YME1L1","TEFM","STRING","combined_score",163
"YME1L1","LAP3","STRING","coexpression",78
"YME1L1","LAP3","STRING","coexpression_transferred",66
"YME1L1","LAP3","STRING","textmining",282
"YME1L1","LAP3","STRING","textmining_transferred",623
"YME1L1","LAP3","STRING","combined_score",735
"YME1L1","TFAM","STRING","coexpression",61
"YME1L1","TFAM","STRING","coexpression_transferred",63
"YME1L1","TFAM","STRING","textmining",247
"YME1L1","TFAM","STRING","textmining_transferred",147
"YME1L1","TFAM","STRING","combined_score",359
"YME1L1","ALDH18A1","STRING","neighborhood_transferred",221
"YME1L1","ALDH18A1","STRING","coexpression_transferred",63
"YME1L1","ALDH18A1","STRING","textmining",76
"YME1L1","ALDH18A1","STRING","textmining_transferred",213
"YME1L1","ALDH18A1","STRING","combined_score",398
"YME1L1","MAIP1","STRING","coexpression",93
"YME1L1","MAIP1","STRING","textmining",391
"YME1L1","MAIP1","STRING","combined_score",424
"YME1L1","HIGD1A","STRING","coexpression",100
"YME1L1","HIGD1A","STRING","textmining",75
"YME1L1","HIGD1A","STRING","textmining_transferred",67
"YME1L1","HIGD1A","STRING","combined_score",155
"YME1L1","SLC25A46","STRING","coexpression",108
"YME1L1","SLC25A46","STRING","textmining",261
"YME1L1","SLC25A46","STRING","combined_score",312
"YME1L1","GLOD4","STRING","neighborhood_transferred",78
"YME1L1","GLOD4","STRING","coexpression_transferred",52
"YME1L1","GLOD4","STRING","textmining_transferred",110
"YME1L1","GLOD4","STRING","combined_score",154
"YME1L1","NLN","STRING","coexpression_transferred",110
"YME1L1","NLN","STRING","textmining",69
"YME1L1","NLN","STRING","textmining_transferred",143
"YME1L1","NLN","STRING","combined_score",227
"YME1L1","LYPLA1","STRING","coexpression",152
"YME1L1","LYPLA1","STRING","coexpression_transferred",62
"YME1L1","LYPLA1","STRING","textmining",92
"YME1L1","LYPLA1","STRING","textmining_transferred",187
"YME1L1","LYPLA1","STRING","combined_score",334
"YME1L1","MTRF1L","STRING","neighborhood_transferred",77
"YME1L1","MTRF1L","STRING","cooccurence",372
"YME1L1","MTRF1L","STRING","coexpression_transferred",64
"YME1L1","MTRF1L","STRING","textmining_transferred",63
"YME1L1","MTRF1L","STRING","combined_score",423
"YME1L1","GTPBP3","STRING","coexpression_transferred",62
"YME1L1","GTPBP3","STRING","experiments_transferred",56
"YME1L1","GTPBP3","STRING","textmining_transferred",213
"YME1L1","GTPBP3","STRING","combined_score",242
"YME1L1","MRPL45","STRING","coexpression_transferred",62
"YME1L1","MRPL45","STRING","textmining_transferred",189
"YME1L1","MRPL45","STRING","combined_score",206
"YME1L1","C12ORF65","STRING","neighborhood_transferred",77
"YME1L1","C12ORF65","STRING","coexpression_transferred",64
"YME1L1","C12ORF65","STRING","textmining",294
"YME1L1","C12ORF65","STRING","textmining_transferred",63
"YME1L1","C12ORF65","STRING","combined_score",352
"YME1L1","POLG","STRING","coexpression_transferred",62
"YME1L1","POLG","STRING","experiments_transferred",134
"YME1L1","POLG","STRING","textmining",63
"YME1L1","POLG","STRING","textmining_transferred",101
"YME1L1","POLG","STRING","combined_score",224
"YME1L1","COX18","STRING","coexpression_transferred",62
"YME1L1","COX18","STRING","experiments_transferred",177
"YME1L1","COX18","STRING","textmining",70
"YME1L1","COX18","STRING","textmining_transferred",393
"YME1L1","COX18","STRING","combined_score",505
"YME1L1","CPOX","STRING","coexpression_transferred",63
"YME1L1","CPOX","STRING","textmining",151
"YME1L1","CPOX","STRING","combined_score",170
"YME1L1","DCAKD","STRING","neighborhood_transferred",53
"YME1L1","DCAKD","STRING","coexpression_transferred",62
"YME1L1","DCAKD","STRING","experiments_transferred",179
"YME1L1","DCAKD","STRING","textmining_transferred",48
"YME1L1","DCAKD","STRING","combined_score",212
"YME1L1","LONP2","STRING","neighborhood_transferred",62
"YME1L1","LONP2","STRING","coexpression_transferred",167
"YME1L1","LONP2","STRING","experiments_transferred",163
"YME1L1","LONP2","STRING","textmining",261
"YME1L1","LONP2","STRING","textmining_transferred",490
"YME1L1","LONP2","STRING","combined_score",708
"YME1L1","DIABLO","STRING","experiments",117
"YME1L1","DIABLO","STRING","textmining",125
"YME1L1","DIABLO","STRING","textmining_transferred",58
"YME1L1","DIABLO","STRING","combined_score",208
"YME1L1","TTC19","STRING","textmining",136
"YME1L1","TTC19","STRING","textmining_transferred",62
"YME1L1","TTC19","STRING","combined_score",154
"YME1L1","TOMM70","STRING","coexpression",77
"YME1L1","TOMM70","STRING","coexpression_transferred",132
"YME1L1","TOMM70","STRING","experiments",47
"YME1L1","TOMM70","STRING","experiments_transferred",56
"YME1L1","TOMM70","STRING","textmining",180
"YME1L1","TOMM70","STRING","textmining_transferred",460
"YME1L1","TOMM70","STRING","combined_score",606
"YME1L1","MCU","STRING","textmining",252
"YME1L1","MCU","STRING","combined_score",252
"YME1L1","MDH1","STRING","neighborhood_transferred",50
"YME1L1","MDH1","STRING","coexpression",100
"YME1L1","MDH1","STRING","coexpression_transferred",62
"YME1L1","MDH1","STRING","textmining",74
"YME1L1","MDH1","STRING","textmining_transferred",107
"YME1L1","MDH1","STRING","combined_score",215
"YME1L1","TRIT1","STRING","neighborhood_transferred",129
"YME1L1","TRIT1","STRING","coexpression_transferred",66
"YME1L1","TRIT1","STRING","textmining",61
"YME1L1","TRIT1","STRING","textmining_transferred",138
"YME1L1","TRIT1","STRING","combined_score",253
"YME1L1","AARS2","STRING","neighborhood_transferred",78
"YME1L1","AARS2","STRING","cooccurence",220
"YME1L1","AARS2","STRING","coexpression_transferred",112
"YME1L1","AARS2","STRING","textmining",246
"YME1L1","AARS2","STRING","textmining_transferred",113
"YME1L1","AARS2","STRING","combined_score",495
"YME1L1","SLC25A36","STRING","coexpression",95
"YME1L1","SLC25A36","STRING","coexpression_transferred",62
"YME1L1","SLC25A36","STRING","textmining",141
"YME1L1","SLC25A36","STRING","textmining_transferred",297
"YME1L1","SLC25A36","STRING","combined_score",418
"YME1L1","OMA1","STRING","neighborhood_transferred",42
"YME1L1","OMA1","STRING","coexpression_transferred",63
"YME1L1","OMA1","STRING","experiments_transferred",115
"YME1L1","OMA1","STRING","textmining",856
"YME1L1","OMA1","STRING","textmining_transferred",554
"YME1L1","OMA1","STRING","combined_score",939
"YME1L1","LETM2","STRING","coexpression_transferred",65
"YME1L1","LETM2","STRING","experiments_transferred",56
"YME1L1","LETM2","STRING","textmining_transferred",190
"YME1L1","LETM2","STRING","combined_score",222
"YME1L1","STOM","STRING","coexpression_transferred",85
"YME1L1","STOM","STRING","experiments_transferred",253
"YME1L1","STOM","STRING","textmining",562
"YME1L1","STOM","STRING","textmining_transferred",135
"YME1L1","STOM","STRING","combined_score",706
"YME1L1","PISD","STRING","neighborhood_transferred",167
"YME1L1","PISD","STRING","coexpression",100
"YME1L1","PISD","STRING","coexpression_transferred",64
"YME1L1","PISD","STRING","experiments_transferred",113
"YME1L1","PISD","STRING","textmining",217
"YME1L1","PISD","STRING","textmining_transferred",256
"YME1L1","PISD","STRING","combined_score",552
"YME1L1","OPA3","STRING","coexpression_transferred",63
"YME1L1","OPA3","STRING","experiments",211
"YME1L1","OPA3","STRING","textmining",269
"YME1L1","OPA3","STRING","textmining_transferred",43
"YME1L1","OPA3","STRING","combined_score",413
"YME1L1","MRS2","STRING","coexpression",77
"YME1L1","MRS2","STRING","coexpression_transferred",64
"YME1L1","MRS2","STRING","textmining",112
"YME1L1","MRS2","STRING","textmining_transferred",43
"YME1L1","MRS2","STRING","combined_score",167
"YME1L1","OSGEPL1","STRING","neighborhood_transferred",52
"YME1L1","OSGEPL1","STRING","cooccurence",225
"YME1L1","OSGEPL1","STRING","coexpression_transferred",65
"YME1L1","OSGEPL1","STRING","textmining",56
"YME1L1","OSGEPL1","STRING","textmining_transferred",77
"YME1L1","OSGEPL1","STRING","combined_score",292
"YME1L1","CAT","STRING","experiments_transferred",57
"YME1L1","CAT","STRING","textmining",125
"YME1L1","CAT","STRING","textmining_transferred",67
"YME1L1","CAT","STRING","combined_score",162
"YME1L1","RFK","STRING","neighborhood_transferred",145
"YME1L1","RFK","STRING","coexpression_transferred",72
"YME1L1","RFK","STRING","textmining",95
"YME1L1","RFK","STRING","textmining_transferred",250
"YME1L1","RFK","STRING","combined_score",389
"YME1L1","STARD7","STRING","coexpression",47
"YME1L1","STARD7","STRING","textmining",204
"YME1L1","STARD7","STRING","textmining_transferred",43
"YME1L1","STARD7","STRING","combined_score",210
"YME1L1","TIMMDC1","STRING","experiments",913
"YME1L1","TIMMDC1","STRING","combined_score",913
"YME1L1","MTRF1","STRING","neighborhood_transferred",77
"YME1L1","MTRF1","STRING","cooccurence",326
"YME1L1","MTRF1","STRING","coexpression_transferred",64
"YME1L1","MTRF1","STRING","textmining",48
"YME1L1","MTRF1","STRING","textmining_transferred",63
"YME1L1","MTRF1","STRING","combined_score",385
"YME1L1","RHOT1","STRING","coexpression",85
"YME1L1","RHOT1","STRING","coexpression_transferred",62
"YME1L1","RHOT1","STRING","experiments_transferred",56
"YME1L1","RHOT1","STRING","textmining",194
"YME1L1","RHOT1","STRING","textmining_transferred",58
"YME1L1","RHOT1","STRING","combined_score",272
"YME1L1","IDH1","STRING","coexpression",77
"YME1L1","IDH1","STRING","coexpression_transferred",62
"YME1L1","IDH1","STRING","textmining",47
"YME1L1","IDH1","STRING","textmining_transferred",101
"YME1L1","IDH1","STRING","combined_score",158
"YME1L1","MICU2","STRING","coexpression",119
"YME1L1","MICU2","STRING","textmining_transferred",78
"YME1L1","MICU2","STRING","combined_score",152
"YME1L1","PGS1","STRING","neighborhood_transferred",70
"YME1L1","PGS1","STRING","coexpression_transferred",62
"YME1L1","PGS1","STRING","experiments_transferred",70
"YME1L1","PGS1","STRING","textmining_transferred",132
"YME1L1","PGS1","STRING","combined_score",201
"YME1L1","MTPAP","STRING","coexpression",90
"YME1L1","MTPAP","STRING","coexpression_transferred",62
"YME1L1","MTPAP","STRING","textmining",108
"YME1L1","MTPAP","STRING","textmining_transferred",77
"YME1L1","MTPAP","STRING","combined_score",203
"YME1L1","DNM1L","STRING","coexpression",181
"YME1L1","DNM1L","STRING","coexpression_transferred",182
"YME1L1","DNM1L","STRING","experiments_transferred",59
"YME1L1","DNM1L","STRING","textmining",529
"YME1L1","DNM1L","STRING","textmining_transferred",544
"YME1L1","DNM1L","STRING","combined_score",839
"YME1L1","NRDC","STRING","coexpression_transferred",72
"YME1L1","NRDC","STRING","textmining_transferred",204
"YME1L1","NRDC","STRING","combined_score",229
"YME1L1","CISD2","STRING","coexpression_transferred",65
"YME1L1","CISD2","STRING","textmining",204
"YME1L1","CISD2","STRING","textmining_transferred",76
"YME1L1","CISD2","STRING","combined_score",252
"YME1L1","FUNDC1","STRING","coexpression_transferred",64
"YME1L1","FUNDC1","STRING","textmining",290
"YME1L1","FUNDC1","STRING","combined_score",307
"YME1L1","COX20","STRING","experiments_transferred",115
"YME1L1","COX20","STRING","textmining_transferred",460
"YME1L1","COX20","STRING","combined_score",501
"YME1L1","PINK1","STRING","coexpression_transferred",62
"YME1L1","PINK1","STRING","textmining",455
"YME1L1","PINK1","STRING","textmining_transferred",230
"YME1L1","PINK1","STRING","combined_score",571
"YME1L1","TXNRD1","STRING","coexpression",89
"YME1L1","TXNRD1","STRING","coexpression_transferred",64
"YME1L1","TXNRD1","STRING","textmining_transferred",159
"YME1L1","TXNRD1","STRING","combined_score",220
"YME1L1","TOP3A","STRING","neighborhood_transferred",53
"YME1L1","TOP3A","STRING","coexpression_transferred",63
"YME1L1","TOP3A","STRING","textmining_transferred",125
"YME1L1","TOP3A","STRING","combined_score",155
"YME1L1","TRMT10C","STRING","coexpression",77
"YME1L1","TRMT10C","STRING","coexpression_transferred",104
"YME1L1","TRMT10C","STRING","textmining",69
"YME1L1","TRMT10C","STRING","combined_score",162
"YME1L1","TWNK","STRING","coexpression_transferred",63
"YME1L1","TWNK","STRING","textmining",102
"YME1L1","TWNK","STRING","textmining_transferred",101
"YME1L1","TWNK","STRING","combined_score",177
"YME1L1","MMADHC","STRING","coexpression",660
"YME1L1","MMADHC","STRING","coexpression_transferred",62
"YME1L1","MMADHC","STRING","combined_score",667
"YME1L1","GDAP1","STRING","textmining",174
"YME1L1","GDAP1","STRING","textmining_transferred",116
"YME1L1","GDAP1","STRING","combined_score",238
"YME1L1","PPWD1","STRING","coexpression",158
"YME1L1","PPWD1","STRING","coexpression_transferred",62
"YME1L1","PPWD1","STRING","combined_score",176
"YME1L1","GTPBP10","STRING","neighborhood_transferred",87
"YME1L1","GTPBP10","STRING","cooccurence",271
"YME1L1","GTPBP10","STRING","coexpression",42
"YME1L1","GTPBP10","STRING","coexpression_transferred",89
"YME1L1","GTPBP10","STRING","textmining",158
"YME1L1","GTPBP10","STRING","textmining_transferred",146
"YME1L1","GTPBP10","STRING","combined_score",485
"YME1L1","TARS","STRING","neighborhood_transferred",72
"YME1L1","TARS","STRING","coexpression",120
"YME1L1","TARS","STRING","coexpression_transferred",108
"YME1L1","TARS","STRING","textmining",47
"YME1L1","TARS","STRING","textmining_transferred",68
"YME1L1","TARS","STRING","combined_score",235
"YME1L1","PSMA6","STRING","coexpression",104
"YME1L1","PSMA6","STRING","coexpression_transferred",63
"YME1L1","PSMA6","STRING","textmining_transferred",101
"YME1L1","PSMA6","STRING","combined_score",179
"YME1L1","PDP2","STRING","coexpression_transferred",63
"YME1L1","PDP2","STRING","experiments",131
"YME1L1","PDP2","STRING","experiments_transferred",118
"YME1L1","PDP2","STRING","textmining_transferred",62
"YME1L1","PDP2","STRING","combined_score",236
"YME1L1","ACO1","STRING","coexpression_transferred",80
"YME1L1","ACO1","STRING","textmining",54
"YME1L1","ACO1","STRING","textmining_transferred",110
"YME1L1","ACO1","STRING","combined_score",157
"YME1L1","MTHFD1","STRING","neighborhood_transferred",111
"YME1L1","MTHFD1","STRING","coexpression",45
"YME1L1","MTHFD1","STRING","coexpression_transferred",68
"YME1L1","MTHFD1","STRING","textmining",57
"YME1L1","MTHFD1","STRING","combined_score",153
"YME1L1","MICU1","STRING","textmining",123
"YME1L1","MICU1","STRING","textmining_transferred",78
"YME1L1","MICU1","STRING","combined_score",156
"YME1L1","PLPBP","STRING","neighborhood_transferred",133
"YME1L1","PLPBP","STRING","coexpression_transferred",62
"YME1L1","PLPBP","STRING","combined_score",151
"YME1L1","PNPT1","STRING","neighborhood_transferred",72
"YME1L1","PNPT1","STRING","coexpression_transferred",66
"YME1L1","PNPT1","STRING","textmining",297
"YME1L1","PNPT1","STRING","textmining_transferred",147
"YME1L1","PNPT1","STRING","combined_score",410
"YME1L1","TMBIM4","STRING","coexpression_transferred",62
"YME1L1","TMBIM4","STRING","textmining_transferred",141
"YME1L1","TMBIM4","STRING","combined_score",159
"YME1L1","SCP2","STRING","coexpression",88
"YME1L1","SCP2","STRING","textmining_transferred",164
"YME1L1","SCP2","STRING","combined_score",204
"YME1L1","MUL1","STRING","coexpression_transferred",62
"YME1L1","MUL1","STRING","textmining",373
"YME1L1","MUL1","STRING","textmining_transferred",58
"YME1L1","MUL1","STRING","combined_score",397
"YME1L1","CMPK2","STRING","neighborhood_transferred",111
"YME1L1","CMPK2","STRING","coexpression_transferred",62
"YME1L1","CMPK2","STRING","textmining_transferred",123
"YME1L1","CMPK2","STRING","combined_score",204
"YME1L1","MFF","STRING","coexpression_transferred",62
"YME1L1","MFF","STRING","textmining",560
"YME1L1","MFF","STRING","textmining_transferred",47
"YME1L1","MFF","STRING","combined_score",572
"YME1L1","MRM2","STRING","neighborhood_transferred",81
"YME1L1","MRM2","STRING","coexpression_transferred",163
"YME1L1","MRM2","STRING","textmining",123
"YME1L1","MRM2","STRING","textmining_transferred",146
"YME1L1","MRM2","STRING","combined_score",346
"YME1L1","BNIP3","STRING","coexpression_transferred",62
"YME1L1","BNIP3","STRING","textmining",187
"YME1L1","BNIP3","STRING","textmining_transferred",76
"YME1L1","BNIP3","STRING","combined_score",233
"YME1L1","OCIAD1","STRING","experiments",207
"YME1L1","OCIAD1","STRING","combined_score",207
"YME1L1","TFB2M","STRING","neighborhood_transferred",70
"YME1L1","TFB2M","STRING","coexpression",135
"YME1L1","TFB2M","STRING","coexpression_transferred",62
"YME1L1","TFB2M","STRING","textmining",160
"YME1L1","TFB2M","STRING","textmining_transferred",101
"YME1L1","TFB2M","STRING","combined_score",326
"YME1L1","MARCHF5","STRING","coexpression",53
"YME1L1","MARCHF5","STRING","coexpression_transferred",62
"YME1L1","MARCHF5","STRING","textmining",421
"YME1L1","MARCHF5","STRING","textmining_transferred",42
"YME1L1","MARCHF5","STRING","combined_score",441
"YME1L1","FBXL4","STRING","coexpression_transferred",62
"YME1L1","FBXL4","STRING","textmining",203
"YME1L1","FBXL4","STRING","textmining_transferred",624
"YME1L1","FBXL4","STRING","combined_score",694
"YME1L1","TOMM20","STRING","coexpression",172
"YME1L1","TOMM20","STRING","coexpression_transferred",82
"YME1L1","TOMM20","STRING","textmining",340
"YME1L1","TOMM20","STRING","textmining_transferred",187
"YME1L1","TOMM20","STRING","combined_score",537
"YME1L1","COA7","STRING","coexpression_transferred",62
"YME1L1","COA7","STRING","experiments_transferred",56
"YME1L1","COA7","STRING","textmining",166
"YME1L1","COA7","STRING","textmining_transferred",59
"YME1L1","COA7","STRING","combined_score",212
"YME1L1","MIEF1","STRING","textmining",517
"YME1L1","MIEF1","STRING","textmining_transferred",360
"YME1L1","MIEF1","STRING","combined_score",677
"YME1L1","BNIP3L","STRING","coexpression_transferred",62
"YME1L1","BNIP3L","STRING","textmining",181
"YME1L1","BNIP3L","STRING","textmining_transferred",48
"YME1L1","BNIP3L","STRING","combined_score",204
"YME1L1","RARS","STRING","neighborhood_transferred",68
"YME1L1","RARS","STRING","coexpression",90
"YME1L1","RARS","STRING","coexpression_transferred",210
"YME1L1","RARS","STRING","textmining_transferred",101
"YME1L1","RARS","STRING","combined_score",317
"YME1L1","METTL15","STRING","cooccurence",216
"YME1L1","METTL15","STRING","coexpression_transferred",66
"YME1L1","METTL15","STRING","textmining_transferred",303
"YME1L1","METTL15","STRING","combined_score",445
"YME1L1","ABCF2","STRING","neighborhood_transferred",48
"YME1L1","ABCF2","STRING","coexpression",73
"YME1L1","ABCF2","STRING","coexpression_transferred",98
"YME1L1","ABCF2","STRING","textmining_transferred",80
"YME1L1","ABCF2","STRING","combined_score",169
"YME1L1","EMC2","STRING","coexpression_transferred",167
"YME1L1","EMC2","STRING","combined_score",167
"YME1L1","TOMM34","STRING","coexpression",70
"YME1L1","TOMM34","STRING","coexpression_transferred",49
"YME1L1","TOMM34","STRING","textmining",107
"YME1L1","TOMM34","STRING","textmining_transferred",62
"YME1L1","TOMM34","STRING","combined_score",160
"YME1L1","GOLPH3","STRING","coexpression",120
"YME1L1","GOLPH3","STRING","coexpression_transferred",62
"YME1L1","GOLPH3","STRING","textmining",134
"YME1L1","GOLPH3","STRING","combined_score",222
"YME1L1","NBR1","STRING","coexpression_transferred",62
"YME1L1","NBR1","STRING","textmining",75
"YME1L1","NBR1","STRING","textmining_transferred",107
"YME1L1","NBR1","STRING","combined_score",157
"CLPX","SDHB","STRING","coexpression_transferred",65
"CLPX","SDHB","STRING","experiments",410
"CLPX","SDHB","STRING","textmining",249
"CLPX","SDHB","STRING","textmining_transferred",294
"CLPX","SDHB","STRING","combined_score",668
"CLPX","COQ7","STRING","textmining",203
"CLPX","COQ7","STRING","textmining_transferred",58
"CLPX","COQ7","STRING","combined_score",217
"CLPX","SDHA","STRING","coexpression_transferred",66
"CLPX","SDHA","STRING","textmining",294
"CLPX","SDHA","STRING","textmining_transferred",252
