cancer,under_curve,run_type,sim,chap_removed
PRAD,0.6218118626514136,random,41,HTRA2->DNAJA3->YME1L1->GRPEL2->LONP1->DNAJC19->SPG7->HSPE1->HSCB->AFG3L2->HSPD1->TRAP1->CLPP->CLPX->HSPA9
STAD,0.5970138076626261,random,41,HSCB->HTRA2->SPG7->TRAP1->DNAJA3->CLPP->AFG3L2->HSPE1->CLPX->HSPA9->YME1L1->HSPD1->DNAJC19->GRPEL2->LONP1
THCA,0.7012073792098616,random,41,YME1L1->SPG7->HSPA9->DNAJC19->DNAJA3->LONP1->HTRA2->HSCB->HSPD1->CLPP->CLPX->HSPE1->AFG3L2->GRPEL2->TRAP1
UCEC,0.6222376920570036,random,41,AFG3L2->HSPA9->LONP1->TRAP1->HSPE1->YME1L1->HTRA2->HSPD1->DNAJC19->HSCB->GRPEL2->CLPX->CLPP->DNAJA3->SPG7
BRCA,0.5579435503184327,random,42,HSCB->LONP1->DNAJA3->HSPD1->GRPEL2->TRAP1->HSPA9->SPG7->DNAJC19->AFG3L2->HSPE1->CLPX->YME1L1->HTRA2->CLPP
COAD,0.6318604858662993,random,42,HSPE1->HTRA2->YME1L1->AFG3L2->HSCB->TRAP1->CLPP->CLPX->DNAJA3->GRPEL2->HSPD1->SPG7->DNAJC19->HSPA9->LONP1
HNSC,0.6062783658632699,random,42,HSPE1->TRAP1->HSPA9->CLPX->YME1L1->SPG7->HSPD1->DNAJA3->AFG3L2->HTRA2->HSCB->DNAJC19->LONP1->GRPEL2->CLPP
KIRC,0.6546296205765331,random,42,CLPP->HTRA2->CLPX->HSPA9->HSCB->HSPE1->HSPD1->TRAP1->DNAJC19->YME1L1->DNAJA3->LONP1->GRPEL2->AFG3L2->SPG7
KIRP,0.7151085132975086,random,42,HSPA9->DNAJC19->HSPE1->SPG7->HSPD1->CLPP->HTRA2->LONP1->GRPEL2->YME1L1->HSCB->DNAJA3->TRAP1->AFG3L2->CLPX
LIHC,0.6115439191084953,random,42,HSCB->CLPX->HSPD1->HSPA9->TRAP1->SPG7->HTRA2->AFG3L2->YME1L1->DNAJA3->DNAJC19->GRPEL2->HSPE1->LONP1->CLPP
LUAD,0.5694130376505482,random,42,AFG3L2->HSPA9->HSPD1->DNAJA3->LONP1->TRAP1->DNAJC19->CLPP->GRPEL2->SPG7->CLPX->HSCB->YME1L1->HSPE1->HTRA2
LUSC,0.5558916715556036,random,42,GRPEL2->TRAP1->CLPX->DNAJC19->HTRA2->HSCB->SPG7->HSPA9->DNAJA3->YME1L1->CLPP->LONP1->HSPD1->HSPE1->AFG3L2
PRAD,0.6074719495812189,random,42,YME1L1->GRPEL2->CLPP->CLPX->HTRA2->TRAP1->SPG7->HSPD1->DNAJC19->DNAJA3->HSPA9->HSPE1->HSCB->LONP1->AFG3L2
STAD,0.5863223839014722,random,42,HSCB->CLPP->YME1L1->LONP1->DNAJC19->HSPE1->AFG3L2->HSPD1->DNAJA3->HTRA2->CLPX->GRPEL2->SPG7->TRAP1->HSPA9
THCA,0.6914916009013398,random,42,CLPX->HSPA9->HSCB->HTRA2->SPG7->DNAJC19->LONP1->TRAP1->GRPEL2->DNAJA3->AFG3L2->HSPE1->YME1L1->CLPP->HSPD1
UCEC,0.6116426943834832,random,42,CLPP->DNAJA3->GRPEL2->TRAP1->AFG3L2->YME1L1->HSPD1->HTRA2->HSPE1->SPG7->LONP1->HSPA9->CLPX->HSCB->DNAJC19
BRCA,0.5682367027200587,random,43,HTRA2->HSCB->CLPP->YME1L1->HSPE1->DNAJA3->GRPEL2->LONP1->HSPA9->CLPX->HSPD1->DNAJC19->SPG7->TRAP1->AFG3L2
COAD,0.6224455571758227,random,43,AFG3L2->HSPA9->YME1L1->HSPD1->HSCB->CLPX->HSPE1->DNAJC19->SPG7->TRAP1->CLPP->HTRA2->DNAJA3->LONP1->GRPEL2
HNSC,0.6075939193673097,random,43,DNAJA3->GRPEL2->HSPD1->YME1L1->HSPA9->DNAJC19->HSCB->HSPE1->HTRA2->SPG7->CLPX->AFG3L2->CLPP->TRAP1->LONP1
KIRC,0.6576709333829774,random,43,HSPD1->YME1L1->SPG7->GRPEL2->LONP1->TRAP1->CLPP->HSPA9->HSCB->HSPE1->AFG3L2->DNAJA3->CLPX->DNAJC19->HTRA2
KIRP,0.7272148931433893,random,43,DNAJC19->HSPE1->HTRA2->DNAJA3->HSCB->TRAP1->YME1L1->HSPA9->AFG3L2->HSPD1->GRPEL2->CLPP->CLPX->LONP1->SPG7
LIHC,0.6088232951194328,random,43,HSPD1->TRAP1->AFG3L2->DNAJC19->GRPEL2->YME1L1->HTRA2->CLPP->CLPX->HSPA9->LONP1->SPG7->DNAJA3->HSCB->HSPE1
LUAD,0.5775726561512133,random,43,HTRA2->DNAJC19->DNAJA3->HSPA9->CLPX->LONP1->HSPE1->CLPP->HSCB->AFG3L2->SPG7->TRAP1->YME1L1->HSPD1->GRPEL2
LUSC,0.5470504799462594,random,43,DNAJC19->GRPEL2->HSPE1->CLPX->HTRA2->TRAP1->YME1L1->LONP1->AFG3L2->SPG7->HSCB->HSPA9->DNAJA3->CLPP->HSPD1
PRAD,0.6289172678265824,random,43,TRAP1->GRPEL2->YME1L1->HSPE1->HSPA9->HSCB->HTRA2->LONP1->HSPD1->AFG3L2->CLPX->DNAJC19->CLPP->SPG7->DNAJA3
STAD,0.5922844091063484,random,43,YME1L1->SPG7->CLPX->HSPD1->LONP1->TRAP1->HSPE1->HTRA2->HSCB->AFG3L2->DNAJA3->HSPA9->GRPEL2->DNAJC19->CLPP
THCA,0.6915627127964523,random,43,HSCB->CLPP->LONP1->DNAJC19->HTRA2->DNAJA3->AFG3L2->HSPE1->CLPX->SPG7->TRAP1->HSPA9->HSPD1->GRPEL2->YME1L1
UCEC,0.5929854049592233,random,43,CLPP->HTRA2->TRAP1->HSCB->LONP1->DNAJA3->GRPEL2->CLPX->AFG3L2->HSPE1->DNAJC19->YME1L1->HSPA9->SPG7->HSPD1
BRCA,0.55641200726522,random,44,HTRA2->SPG7->LONP1->GRPEL2->HSPA9->HSPD1->CLPX->YME1L1->HSPE1->HSCB->DNAJA3->AFG3L2->DNAJC19->TRAP1->CLPP
COAD,0.6196435919848646,random,44,HSPE1->SPG7->CLPX->DNAJC19->AFG3L2->HSCB->LONP1->TRAP1->YME1L1->HTRA2->HSPA9->CLPP->HSPD1->DNAJA3->GRPEL2
HNSC,0.6140260486225778,random,44,GRPEL2->HSPA9->CLPX->DNAJA3->HSCB->LONP1->YME1L1->HTRA2->TRAP1->HSPD1->DNAJC19->HSPE1->CLPP->AFG3L2->SPG7
KIRC,0.6621710836536385,random,44,CLPX->AFG3L2->CLPP->TRAP1->GRPEL2->DNAJC19->YME1L1->HSPE1->HSPA9->HSCB->DNAJA3->SPG7->HTRA2->HSPD1->LONP1
KIRP,0.7252002736904377,random,44,CLPX->DNAJC19->HTRA2->HSPD1->TRAP1->GRPEL2->AFG3L2->SPG7->HSPA9->HSCB->CLPP->YME1L1->HSPE1->DNAJA3->LONP1
LIHC,0.6030695529449333,random,44,CLPP->HSPD1->HTRA2->HSPE1->GRPEL2->HSPA9->YME1L1->DNAJC19->DNAJA3->LONP1->CLPX->HSCB->TRAP1->AFG3L2->SPG7
LUAD,0.5813332523187835,random,44,DNAJA3->HSCB->HSPD1->HTRA2->YME1L1->GRPEL2->CLPP->LONP1->AFG3L2->SPG7->HSPA9->HSPE1->TRAP1->CLPX->DNAJC19
LUSC,0.5695740039392361,random,44,CLPP->HSPA9->CLPX->YME1L1->DNAJA3->HTRA2->SPG7->HSPD1->DNAJC19->HSPE1->GRPEL2->TRAP1->AFG3L2->LONP1->HSCB
PRAD,0.634457254356772,random,44,HSPA9->HTRA2->DNAJA3->DNAJC19->HSPE1->CLPX->HSPD1->HSCB->CLPP->TRAP1->LONP1->SPG7->AFG3L2->GRPEL2->YME1L1
STAD,0.588682044558565,random,44,AFG3L2->CLPX->HSPD1->HSPE1->GRPEL2->SPG7->CLPP->HSCB->DNAJC19->YME1L1->DNAJA3->HTRA2->LONP1->TRAP1->HSPA9
THCA,0.6910493388348192,random,44,GRPEL2->DNAJA3->CLPP->SPG7->HSPE1->LONP1->AFG3L2->HSPD1->TRAP1->HTRA2->YME1L1->DNAJC19->HSPA9->CLPX->HSCB
UCEC,0.5986388450319851,random,44,GRPEL2->YME1L1->AFG3L2->CLPX->TRAP1->DNAJC19->LONP1->CLPP->HSPA9->SPG7->HSPE1->DNAJA3->HSCB->HTRA2->HSPD1
BRCA,0.5520223084582926,random,45,DNAJC19->CLPP->TRAP1->YME1L1->HSPA9->HSPD1->DNAJA3->HTRA2->GRPEL2->AFG3L2->SPG7->HSCB->CLPX->LONP1->HSPE1
COAD,0.6189284195350773,random,45,LONP1->SPG7->YME1L1->DNAJC19->GRPEL2->AFG3L2->CLPP->HTRA2->HSPD1->HSPE1->CLPX->HSCB->HSPA9->TRAP1->DNAJA3
HNSC,0.6053938290709768,random,45,YME1L1->LONP1->GRPEL2->AFG3L2->CLPP->TRAP1->DNAJC19->CLPX->HSCB->DNAJA3->HTRA2->HSPD1->SPG7->HSPE1->HSPA9
KIRC,0.6484326444804848,random,45,CLPP->DNAJC19->CLPX->SPG7->DNAJA3->HSPA9->HTRA2->YME1L1->HSPE1->HSPD1->HSCB->GRPEL2->TRAP1->AFG3L2->LONP1
KIRP,0.7216813510451325,random,45,CLPP->YME1L1->AFG3L2->LONP1->HSPD1->HSPA9->HSCB->GRPEL2->DNAJC19->DNAJA3->TRAP1->SPG7->HTRA2->CLPX->HSPE1
LIHC,0.5971762272779468,random,45,HSCB->CLPX->SPG7->CLPP->HSPA9->LONP1->YME1L1->DNAJA3->HTRA2->HSPD1->TRAP1->GRPEL2->AFG3L2->DNAJC19->HSPE1
LUAD,0.5818259425048994,random,45,HTRA2->GRPEL2->HSPD1->HSPA9->DNAJC19->TRAP1->SPG7->CLPP->LONP1->DNAJA3->HSPE1->YME1L1->CLPX->HSCB->AFG3L2
LUSC,0.5452081278602658,random,45,HSPE1->GRPEL2->HSPA9->HTRA2->TRAP1->LONP1->CLPP->AFG3L2->SPG7->YME1L1->HSCB->CLPX->HSPD1->DNAJA3->DNAJC19
PRAD,0.6218045981598654,random,45,TRAP1->HTRA2->LONP1->CLPP->YME1L1->HSPE1->DNAJA3->HSPD1->AFG3L2->SPG7->HSPA9->HSCB->DNAJC19->GRPEL2->CLPX
STAD,0.6035664005291561,random,45,HSPD1->SPG7->DNAJC19->CLPX->YME1L1->GRPEL2->DNAJA3->HSPA9->LONP1->HSPE1->HTRA2->TRAP1->CLPP->AFG3L2->HSCB
THCA,0.6848612469095638,random,45,AFG3L2->SPG7->TRAP1->HTRA2->LONP1->CLPX->HSPE1->DNAJA3->DNAJC19->CLPP->GRPEL2->YME1L1->HSPA9->HSPD1->HSCB
UCEC,0.6043381259683277,random,45,AFG3L2->DNAJA3->SPG7->GRPEL2->LONP1->HSPA9->CLPX->HTRA2->TRAP1->HSCB->CLPP->HSPD1->DNAJC19->YME1L1->HSPE1
BRCA,0.5696706691418503,random,46,HSPA9->SPG7->CLPX->DNAJA3->LONP1->YME1L1->HSPD1->GRPEL2->TRAP1->HTRA2->CLPP->HSPE1->AFG3L2->DNAJC19->HSCB
COAD,0.617982933125713,random,46,CLPP->DNAJC19->HSPE1->HTRA2->GRPEL2->HSPD1->HSPA9->DNAJA3->CLPX->YME1L1->HSCB->SPG7->AFG3L2->LONP1->TRAP1
HNSC,0.5953482788000727,random,46,SPG7->YME1L1->DNAJA3->HSPD1->HTRA2->LONP1->CLPX->TRAP1->GRPEL2->HSPA9->DNAJC19->HSPE1->AFG3L2->HSCB->CLPP
KIRC,0.659631874401548,random,46,LONP1->HSCB->YME1L1->HTRA2->SPG7->TRAP1->AFG3L2->CLPX->HSPA9->CLPP->GRPEL2->HSPE1->HSPD1->DNAJA3->DNAJC19
KIRP,0.7056237256109852,random,46,SPG7->LONP1->GRPEL2->HSPD1->DNAJC19->CLPP->CLPX->HSPE1->HSCB->AFG3L2->YME1L1->HTRA2->DNAJA3->HSPA9->TRAP1
LIHC,0.6117819400750242,random,46,YME1L1->TRAP1->LONP1->CLPX->HSPD1->GRPEL2->HSPA9->SPG7->HTRA2->AFG3L2->DNAJA3->DNAJC19->HSCB->HSPE1->CLPP
LUAD,0.5735616840138477,random,46,CLPX->LONP1->YME1L1->GRPEL2->SPG7->HSCB->DNAJA3->AFG3L2->HSPE1->CLPP->HSPD1->DNAJC19->TRAP1->HSPA9->HTRA2
LUSC,0.547952206140905,random,46,DNAJC19->DNAJA3->HSPD1->CLPP->AFG3L2->CLPX->LONP1->TRAP1->HSPA9->SPG7->YME1L1->HTRA2->HSCB->GRPEL2->HSPE1
PRAD,0.6108834936841712,random,46,DNAJA3->HSPD1->HSPA9->AFG3L2->TRAP1->HTRA2->GRPEL2->HSPE1->CLPX->LONP1->DNAJC19->HSCB->SPG7->YME1L1->CLPP
STAD,0.5956114887322546,random,46,SPG7->CLPX->HSPD1->DNAJC19->HTRA2->DNAJA3->CLPP->AFG3L2->LONP1->HSPA9->TRAP1->YME1L1->GRPEL2->HSPE1->HSCB
THCA,0.7052000411246909,random,46,GRPEL2->HSPE1->DNAJC19->HTRA2->HSCB->TRAP1->DNAJA3->LONP1->CLPX->AFG3L2->SPG7->CLPP->HSPA9->HSPD1->YME1L1
UCEC,0.595340838259928,random,46,DNAJA3->SPG7->HSCB->AFG3L2->LONP1->YME1L1->CLPP->TRAP1->HSPD1->GRPEL2->HTRA2->HSPE1->CLPX->DNAJC19->HSPA9
BRCA,0.5622961170122435,random,47,HSPD1->DNAJC19->CLPP->HSPE1->GRPEL2->HTRA2->YME1L1->DNAJA3->SPG7->LONP1->CLPX->AFG3L2->HSPA9->HSCB->TRAP1
COAD,0.6352599389911116,random,47,HSPD1->HSPE1->TRAP1->GRPEL2->YME1L1->DNAJC19->AFG3L2->SPG7->CLPP->CLPX->HSCB->DNAJA3->HSPA9->HTRA2->LONP1
HNSC,0.591945495687135,random,47,TRAP1->HTRA2->HSPD1->GRPEL2->SPG7->CLPP->HSCB->DNAJC19->LONP1->CLPX->AFG3L2->HSPA9->YME1L1->DNAJA3->HSPE1
KIRC,0.6472501580378871,random,47,YME1L1->DNAJC19->CLPX->HSPE1->HSPA9->HSPD1->HSCB->AFG3L2->HTRA2->LONP1->GRPEL2->CLPP->DNAJA3->SPG7->TRAP1
KIRP,0.71769571286737,random,47,GRPEL2->LONP1->HSPD1->HTRA2->CLPP->DNAJC19->HSCB->CLPX->TRAP1->YME1L1->HSPE1->HSPA9->DNAJA3->SPG7->AFG3L2
LIHC,0.6086815949901542,random,47,SPG7->HTRA2->GRPEL2->LONP1->DNAJC19->HSPD1->HSPA9->CLPX->DNAJA3->HSPE1->CLPP->HSCB->AFG3L2->YME1L1->TRAP1
LUAD,0.5776564478453754,random,47,CLPP->HTRA2->AFG3L2->HSCB->LONP1->HSPA9->TRAP1->HSPD1->HSPE1->SPG7->GRPEL2->CLPX->DNAJC19->DNAJA3->YME1L1
LUSC,0.5586068249690012,random,47,DNAJC19->HSPA9->DNAJA3->HSPE1->HSCB->CLPP->YME1L1->AFG3L2->TRAP1->LONP1->SPG7->HSPD1->HTRA2->GRPEL2->CLPX
PRAD,0.6318874613635923,random,47,DNAJC19->DNAJA3->HSCB->LONP1->AFG3L2->CLPX->HSPD1->CLPP->GRPEL2->SPG7->YME1L1->HSPA9->HSPE1->HTRA2->TRAP1
STAD,0.5954483663690787,random,47,TRAP1->HSPE1->AFG3L2->SPG7->HSPA9->LONP1->HTRA2->CLPX->HSPD1->DNAJC19->HSCB->DNAJA3->YME1L1->GRPEL2->CLPP
THCA,0.6879798575550062,random,47,HTRA2->TRAP1->YME1L1->HSPA9->LONP1->CLPX->AFG3L2->HSPD1->DNAJA3->DNAJC19->HSCB->SPG7->GRPEL2->HSPE1->CLPP
UCEC,0.6024942773856512,random,47,HSPA9->TRAP1->AFG3L2->DNAJA3->LONP1->SPG7->HSCB->GRPEL2->CLPP->HSPD1->CLPX->DNAJC19->HTRA2->HSPE1->YME1L1
BRCA,0.5615444349303311,random,48,YME1L1->CLPP->LONP1->HSPE1->DNAJC19->AFG3L2->TRAP1->DNAJA3->HTRA2->HSPA9->GRPEL2->SPG7->CLPX->HSPD1->HSCB
COAD,0.6310379552501242,random,48,YME1L1->HTRA2->HSCB->HSPE1->LONP1->GRPEL2->DNAJA3->SPG7->CLPX->CLPP->AFG3L2->TRAP1->HSPA9->DNAJC19->HSPD1
HNSC,0.5969324319202025,random,48,TRAP1->AFG3L2->DNAJA3->LONP1->HSCB->HSPE1->YME1L1->SPG7->HSPD1->CLPX->HSPA9->HTRA2->GRPEL2->DNAJC19->CLPP
KIRC,0.6793561880081214,random,48,DNAJA3->AFG3L2->HSPA9->HTRA2->TRAP1->HSCB->CLPX->LONP1->HSPD1->DNAJC19->HSPE1->CLPP->SPG7->YME1L1->GRPEL2
KIRP,0.7411174311646258,random,48,HSPA9->HSPD1->LONP1->HSPE1->GRPEL2->HSCB->TRAP1->CLPX->AFG3L2->HTRA2->DNAJA3->SPG7->YME1L1->CLPP->DNAJC19
LIHC,0.614165567668048,random,48,HSPD1->CLPP->YME1L1->GRPEL2->DNAJA3->AFG3L2->TRAP1->DNAJC19->CLPX->HTRA2->LONP1->HSPA9->HSCB->HSPE1->SPG7
LUAD,0.5757230705778675,random,48,HSPA9->HSCB->AFG3L2->DNAJC19->SPG7->CLPP->CLPX->HTRA2->GRPEL2->TRAP1->HSPE1->HSPD1->LONP1->DNAJA3->YME1L1
LUSC,0.5644502775313326,random,48,HSCB->AFG3L2->GRPEL2->CLPP->TRAP1->LONP1->DNAJC19->CLPX->SPG7->HSPD1->HSPA9->HTRA2->HSPE1->DNAJA3->YME1L1
PRAD,0.6040662826985745,random,48,YME1L1->HSPE1->AFG3L2->TRAP1->CLPX->HTRA2->DNAJA3->SPG7->HSPD1->GRPEL2->HSCB->CLPP->DNAJC19->HSPA9->LONP1
STAD,0.6083136430819404,random,48,LONP1->CLPX->HSPD1->GRPEL2->CLPP->TRAP1->HSPE1->YME1L1->HSPA9->AFG3L2->HSCB->DNAJA3->HTRA2->DNAJC19->SPG7
THCA,0.6945941344163435,random,48,GRPEL2->SPG7->CLPX->HSPE1->TRAP1->CLPP->DNAJA3->HTRA2->AFG3L2->HSPD1->LONP1->DNAJC19->HSCB->HSPA9->YME1L1
UCEC,0.602203080154043,random,48,HSPA9->YME1L1->HSCB->TRAP1->HTRA2->HSPD1->SPG7->HSPE1->DNAJA3->DNAJC19->CLPP->GRPEL2->AFG3L2->LONP1->CLPX
BRCA,0.5552341358196163,random,49,DNAJC19->CLPP->HSPA9->SPG7->HSPE1->LONP1->TRAP1->GRPEL2->DNAJA3->YME1L1->HSCB->AFG3L2->HTRA2->CLPX->HSPD1
COAD,0.6395364370764253,random,49,HSPD1->CLPX->LONP1->CLPP->HSPA9->DNAJC19->TRAP1->HTRA2->HSCB->HSPE1->YME1L1->GRPEL2->DNAJA3->SPG7->AFG3L2
HNSC,0.5937539426244647,random,49,YME1L1->HSPD1->DNAJA3->HSCB->HTRA2->HSPA9->LONP1->TRAP1->SPG7->GRPEL2->CLPX->DNAJC19->AFG3L2->HSPE1->CLPP
KIRC,0.641945062961703,random,49,CLPX->SPG7->CLPP->DNAJA3->HSPA9->HSPE1->GRPEL2->YME1L1->DNAJC19->HSCB->LONP1->TRAP1->HSPD1->AFG3L2->HTRA2
KIRP,0.7023380186495851,random,49,TRAP1->SPG7->HSPA9->HSCB->GRPEL2->LONP1->DNAJA3->CLPP->CLPX->YME1L1->AFG3L2->HTRA2->DNAJC19->HSPE1->HSPD1
LIHC,0.6197480572940236,random,49,DNAJA3->TRAP1->SPG7->YME1L1->HSPE1->GRPEL2->HSPA9->CLPP->DNAJC19->CLPX->HTRA2->HSCB->AFG3L2->HSPD1->LONP1
LUAD,0.581614327130496,random,49,DNAJC19->GRPEL2->CLPX->YME1L1->HSPA9->HTRA2->DNAJA3->HSPD1->HSPE1->HSCB->CLPP->SPG7->AFG3L2->LONP1->TRAP1
LUSC,0.5680060234751889,random,49,HSPD1->YME1L1->TRAP1->CLPP->AFG3L2->CLPX->HSPA9->LONP1->GRPEL2->SPG7->HSPE1->DNAJC19->HTRA2->DNAJA3->HSCB
PRAD,0.6297443763740707,random,49,HSPE1->DNAJA3->GRPEL2->CLPP->LONP1->HSPD1->HSPA9->CLPX->YME1L1->HSCB->AFG3L2->SPG7->TRAP1->DNAJC19->HTRA2
STAD,0.6033618147931858,random,49,LONP1->GRPEL2->HTRA2->TRAP1->DNAJA3->AFG3L2->HSPE1->YME1L1->HSCB->CLPP->HSPD1->DNAJC19->SPG7->HSPA9->CLPX
THCA,0.7037841437374792,random,49,HSPE1->HSCB->DNAJA3->AFG3L2->LONP1->TRAP1->DNAJC19->HSPA9->CLPP->YME1L1->SPG7->CLPX->HSPD1->GRPEL2->HTRA2
UCEC,0.6015462439884844,random,49,SPG7->HSPE1->DNAJA3->YME1L1->AFG3L2->HTRA2->GRPEL2->CLPP->LONP1->HSPA9->HSCB->DNAJC19->HSPD1->CLPX->TRAP1
BRCA,0.5576581936786299,random,50,HSPD1->DNAJA3->YME1L1->SPG7->TRAP1->GRPEL2->HSPA9->DNAJC19->AFG3L2->HTRA2->CLPX->HSPE1->HSCB->CLPP->LONP1
COAD,0.630063444603666,random,50,CLPX->DNAJA3->DNAJC19->AFG3L2->HSPA9->HSPE1->GRPEL2->HTRA2->CLPP->LONP1->SPG7->TRAP1->HSCB->HSPD1->YME1L1
HNSC,0.6109611300974159,random,50,HSPA9->GRPEL2->TRAP1->DNAJA3->YME1L1->AFG3L2->CLPX->HSCB->HSPE1->HTRA2->CLPP->DNAJC19->LONP1->HSPD1->SPG7
KIRC,0.6580799655778051,random,50,AFG3L2->HSPE1->HSPD1->SPG7->DNAJC19->CLPX->HSPA9->DNAJA3->TRAP1->HTRA2->YME1L1->CLPP->LONP1->HSCB->GRPEL2
KIRP,0.7270058143031994,random,50,DNAJA3->HSPD1->LONP1->TRAP1->HTRA2->CLPP->SPG7->HSCB->YME1L1->HSPE1->AFG3L2->DNAJC19->CLPX->HSPA9->GRPEL2
LIHC,0.5867444797755058,random,50,HTRA2->CLPP->HSCB->HSPE1->LONP1->DNAJC19->AFG3L2->SPG7->DNAJA3->HSPD1->YME1L1->CLPX->TRAP1->HSPA9->GRPEL2
LUAD,0.5748022167020221,random,50,YME1L1->HTRA2->HSPA9->HSPD1->CLPX->DNAJA3->HSPE1->AFG3L2->SPG7->GRPEL2->TRAP1->CLPP->DNAJC19->LONP1->HSCB
LUSC,0.564459148718413,random,50,LONP1->TRAP1->HTRA2->CLPP->CLPX->HSPE1->DNAJA3->SPG7->DNAJC19->GRPEL2->AFG3L2->HSCB->HSPA9->YME1L1->HSPD1
PRAD,0.6111064917982079,random,50,CLPX->DNAJC19->GRPEL2->AFG3L2->LONP1->DNAJA3->TRAP1->HSPE1->HSCB->YME1L1->SPG7->HTRA2->HSPA9->HSPD1->CLPP
STAD,0.6070196902564527,random,50,GRPEL2->LONP1->SPG7->AFG3L2->HSPA9->HSPD1->CLPX->DNAJA3->HSPE1->DNAJC19->TRAP1->YME1L1->HTRA2->CLPP->HSCB
THCA,0.6664648778343522,random,50,DNAJC19->YME1L1->HTRA2->SPG7->GRPEL2->HSPE1->HSCB->AFG3L2->HSPA9->TRAP1->LONP1->HSPD1->DNAJA3->CLPX->CLPP
UCEC,0.6059888966861876,random,50,HTRA2->HSPD1->HSPA9->DNAJA3->HSPE1->AFG3L2->TRAP1->CLPX->HSCB->LONP1->YME1L1->CLPP->SPG7->DNAJC19->GRPEL2
BRCA,0.5637875877976833,random,51,HSPE1->YME1L1->CLPP->LONP1->AFG3L2->TRAP1->HSPD1->CLPX->SPG7->HTRA2->DNAJC19->DNAJA3->HSCB->GRPEL2->HSPA9
COAD,0.6334543450559099,random,51,HSPA9->HTRA2->AFG3L2->LONP1->HSPE1->HSPD1->HSCB->YME1L1->DNAJC19->SPG7->DNAJA3->GRPEL2->CLPX->TRAP1->CLPP
HNSC,0.601871523689373,random,51,SPG7->LONP1->GRPEL2->TRAP1->HSCB->DNAJA3->HSPE1->HSPA9->DNAJC19->HTRA2->YME1L1->CLPX->AFG3L2->HSPD1->CLPP
KIRC,0.6707061670073824,random,51,DNAJC19->LONP1->HTRA2->TRAP1->CLPX->HSPD1->YME1L1->GRPEL2->HSPA9->SPG7->DNAJA3->AFG3L2->CLPP->HSCB->HSPE1
KIRP,0.7366200935670082,random,51,HSPD1->TRAP1->AFG3L2->CLPX->LONP1->HSPA9->HSPE1->DNAJA3->GRPEL2->CLPP->SPG7->HSCB->HTRA2->DNAJC19->YME1L1
LIHC,0.5834394285594318,random,51,CLPP->HSPE1->HSCB->HSPA9->CLPX->GRPEL2->DNAJA3->AFG3L2->HSPD1->LONP1->TRAP1->DNAJC19->YME1L1->SPG7->HTRA2
LUAD,0.5743693294474602,random,51,CLPX->HSPD1->HSPA9->HSPE1->HTRA2->YME1L1->AFG3L2->DNAJA3->GRPEL2->HSCB->SPG7->CLPP->TRAP1->LONP1->DNAJC19
LUSC,0.5425583300154075,random,51,HSPE1->HTRA2->SPG7->TRAP1->DNAJA3->HSCB->HSPD1->GRPEL2->CLPX->YME1L1->LONP1->CLPP->HSPA9->AFG3L2->DNAJC19
PRAD,0.6290634181677254,random,51,YME1L1->DNAJC19->TRAP1->CLPX->HSPD1->HTRA2->HSPA9->LONP1->HSCB->CLPP->HSPE1->DNAJA3->AFG3L2->GRPEL2->SPG7
STAD,0.6004493551462655,random,51,DNAJA3->LONP1->HTRA2->SPG7->TRAP1->AFG3L2->GRPEL2->HSPE1->YME1L1->DNAJC19->HSPD1->HSPA9->CLPX->CLPP->HSCB
THCA,0.6962417030640755,random,51,DNAJC19->HSPD1->HSPE1->SPG7->LONP1->HTRA2->CLPX->TRAP1->CLPP->AFG3L2->GRPEL2->HSCB->DNAJA3->YME1L1->HSPA9
UCEC,0.603031264159458,random,51,GRPEL2->DNAJA3->HSPD1->SPG7->CLPP->HSPE1->TRAP1->CLPX->AFG3L2->DNAJC19->LONP1->HTRA2->HSCB->YME1L1->HSPA9
BRCA,0.5659657151346171,random,52,DNAJC19->LONP1->HSPE1->HSCB->AFG3L2->TRAP1->HSPD1->HSPA9->CLPX->HTRA2->GRPEL2->CLPP->SPG7->YME1L1->DNAJA3
COAD,0.6215691191446208,random,52,HTRA2->CLPX->CLPP->DNAJC19->AFG3L2->SPG7->LONP1->HSCB->HSPE1->TRAP1->HSPD1->HSPA9->YME1L1->DNAJA3->GRPEL2
HNSC,0.6119435076816261,random,52,HSPE1->CLPX->HSCB->LONP1->YME1L1->DNAJC19->GRPEL2->HSPD1->TRAP1->HSPA9->DNAJA3->HTRA2->CLPP->AFG3L2->SPG7
KIRC,0.665878353373772,random,52,TRAP1->LONP1->HSCB->AFG3L2->DNAJA3->HSPA9->HTRA2->YME1L1->DNAJC19->CLPP->HSPD1->GRPEL2->HSPE1->SPG7->CLPX
KIRP,0.7172135038003817,random,52,YME1L1->HTRA2->HSCB->HSPD1->HSPA9->DNAJA3->HSPE1->CLPP->LONP1->DNAJC19->TRAP1->GRPEL2->CLPX->AFG3L2->SPG7
LIHC,0.6168970066373165,random,52,SPG7->HSPA9->LONP1->CLPP->AFG3L2->HSPD1->YME1L1->HSPE1->CLPX->HTRA2->DNAJC19->GRPEL2->TRAP1->HSCB->DNAJA3
LUAD,0.5687441074186097,random,52,DNAJA3->DNAJC19->AFG3L2->CLPX->LONP1->HSPE1->CLPP->HSPA9->HTRA2->GRPEL2->TRAP1->SPG7->HSCB->YME1L1->HSPD1
